Transaction_ID,Date,Product_Category,Product_Name,City,Region,Customer_Segment,Payment_Method,Sales_Rep,Units_Sold,Unit_Price,Unit_Cost,Revenue,COGS,Marketing_Expense,Shipping_Expense,Operating_Expense,Total_Expense,Net_Profit,Profit_Margin_Pct,Year,Month,Month_Name,Year_Month,Quarter,Day_of_Week,Gross_Profit,Employee_Cost,Rent_Admin_Cost,Discount_Amount,Net_Revenue,GST_Rate_Pct,GST_Amount,Depreciation,Interest_Expense,Other_Income,Total_Operating_Expense,EBITDA,EBIT,EBT,Tax_Rate_Pct,Tax_Amount,PAT,PAT_Margin_Pct,EBITDA_Margin_Pct,EBIT_Margin_Pct,EBT_Margin_Pct,Gross_Margin_Pct,Expense_Ratio_Pct,Marketing_Ratio_Pct,Revenue_Per_Unit,Expense_Per_Unit,Profit_Per_Unit,Profitability_Tier
TXN-1489,2025-11-28,Office Supplies,Mesh Office Chair,San Francisco,West,Consumer,Direct Invoice,Alice Smith,5,328.79,157.34,1643.95,786.7,132.08,56.55,59.33,1034.66,246.14,15.31,2025,11,Nov,2025-11,2025Q4,Friday,820.88,193.2,59.33,36.37,1607.58,18.0,289.36,37.99,30.4,4.24,441.16,379.72,341.73,315.57,22.0,69.43,246.14,15.31,23.62,21.26,19.63,51.06,62.94,8.03,321.52,206.93,49.23,Moderate Margin (5-20%)
TXN-1622,2025-11-28,Office Supplies,Standing Desk Converter,New York,East,SMB,PayPal,Diana Prince,2,299.42,143.08,598.84,286.16,72.04,14.38,42.23,414.81,85.39,14.44,2025,11,Nov,2025-11,2025Q4,Friday,305.24,48.19,42.23,7.44,591.4,18.0,106.45,11.57,9.66,2.31,176.84,128.4,116.83,109.48,22.0,24.09,85.39,14.44,21.71,19.75,18.51,51.61,69.27,12.03,295.7,207.4,42.7,Moderate Margin (5-20%)
TXN-1589,2025-11-30,Services,Cybersecurity Audit,Boston,East,Consumer,Credit Card,Bob Jones,6,2207.08,808.86,13242.48,4853.16,1074.55,47.23,481.81,6456.75,4038.63,30.85,2025,11,Nov,2025-11,2025Q4,Sunday,8239.24,1011.76,481.81,150.08,13092.4,18.0,2356.63,293.78,224.25,71.87,2615.35,5623.89,5330.11,5177.73,22.0,1139.1,4038.63,30.85,42.96,40.71,39.55,62.93,48.76,8.11,2182.07,1076.12,673.1,High Margin (>=20%)
TXN-2033,2025-12-01,Electronics,Laptop Pro 15,Boston,East,Consumer,Credit Card,Alice Smith,3,1119.61,714.06,3358.83,2142.18,370.48,33.89,177.55,2724.1,119.78,3.67,2025,12,Dec,2025-12,2025Q4,Monday,1122.41,273.75,177.55,94.24,3264.59,18.0,587.63,75.8,60.54,23.16,855.67,266.74,190.94,153.56,22.0,33.78,119.78,3.67,8.17,5.85,4.7,34.38,81.1,11.03,1088.2,908.03,39.93,Low Margin (0-5%)
TXN-2115,2025-12-01,Services,Cybersecurity Audit,Chicago,Midwest,Enterprise,Wire Transfer,Diana Prince,21,2094.51,793.13,43984.71,16655.73,4799.59,149.83,1319.54,22924.69,10832.76,25.39,2025,12,Dec,2025-12,2025Q4,Monday,26015.76,4382.94,1319.54,1313.22,42671.49,18.0,7680.87,1034.76,665.43,224.48,10651.9,15363.86,14329.1,13888.15,22.0,3055.39,10832.76,25.39,36.0,33.58,32.55,60.97,52.12,10.91,2031.98,1091.65,515.85,High Margin (>=20%)
TXN-1376,2025-12-02,Services,Cybersecurity Audit,Boston,East,SMB,Credit Card,Diana Prince,6,2068.74,775.14,12412.44,4650.84,1200.86,75.13,591.02,6517.85,3345.61,27.28,2025,12,Dec,2025-12,2025Q4,Tuesday,7613.71,1066.83,591.02,147.89,12264.55,18.0,2207.62,239.91,236.36,85.64,2933.84,4679.87,4439.96,4289.24,22.0,943.63,3345.61,27.28,38.16,36.2,34.97,62.08,52.51,9.67,2044.09,1086.31,557.6,High Margin (>=20%)
TXN-2083,2025-12-02,Services,Cloud Migration Consulting,Seattle,West,SMB,Credit Card,Alice Smith,7,3287.84,1140.73,23014.88,7985.11,2315.96,104.88,923.55,11329.5,6540.92,28.98,2025,12,Dec,2025-12,2025Q4,Tuesday,14582.13,2091.57,923.55,447.64,22567.24,18.0,4062.1,408.98,446.96,95.57,5435.96,9146.17,8737.19,8385.8,22.0,1844.88,6540.92,28.98,40.53,38.72,37.16,64.62,49.23,10.06,3223.89,1618.5,934.42,High Margin (>=20%)
TXN-1006,2025-12-02,Services,Annual IT Maintenance Plan,Boston,East,SMB,Direct Invoice,Bob Jones,1,1736.91,602.56,1736.91,602.56,123.8,13.02,70.05,809.43,546.19,32.27,2025,12,Dec,2025-12,2025Q4,Tuesday,1090.22,135.13,70.05,44.13,1692.78,18.0,304.7,36.58,20.54,9.15,342.0,748.22,711.64,700.25,22.0,154.06,546.19,32.27,44.2,42.04,41.37,64.4,46.6,7.13,1692.78,809.43,546.19,High Margin (>=20%)
TXN-1980,2025-12-02,Electronics,Wireless Noise-Canceling Headset,San Francisco,West,Consumer,Direct Invoice,Fiona Gallagher,5,231.0,118.52,1155.0,592.6,152.07,38.73,47.2,830.6,113.27,10.01,2025,12,Dec,2025-12,2025Q4,Tuesday,539.01,115.32,47.2,23.39,1131.61,18.0,203.69,25.4,19.01,3.94,353.32,185.69,160.29,145.22,22.0,31.95,113.27,10.01,16.41,14.16,12.83,47.63,71.91,13.17,226.32,166.12,22.65,Moderate Margin (5-20%)
TXN-1921,2025-12-03,Services,Cloud Migration Consulting,Boston,East,Enterprise,PayPal,Fiona Gallagher,6,3418.39,1248.71,20510.34,7492.26,2708.95,88.59,939.18,11228.98,4424.31,22.15,2025,12,Dec,2025-12,2025Q4,Wednesday,12483.33,2326.35,939.18,534.75,19975.59,18.0,3595.61,420.14,381.83,53.9,6063.07,6420.26,6000.12,5672.19,22.0,1247.88,4424.31,22.15,32.14,30.04,28.4,62.49,54.75,13.21,3329.26,1871.5,737.39,High Margin (>=20%)
TXN-1820,2025-12-03,Electronics,Wireless Noise-Canceling Headset,Seattle,West,Enterprise,Wire Transfer,Fiona Gallagher,21,251.39,116.39,5279.19,2444.19,531.47,138.05,230.86,3344.57,928.5,18.01,2025,12,Dec,2025-12,2025Q4,Wednesday,2712.12,458.02,230.86,122.88,5156.31,18.0,928.14,117.85,62.14,16.66,1358.4,1353.72,1235.87,1190.39,22.0,261.89,928.5,18.01,26.25,23.97,23.09,52.6,63.35,10.07,245.54,159.27,44.21,Moderate Margin (5-20%)
TXN-1151,2025-12-03,Services,Cybersecurity Audit,Phoenix,West,SMB,Wire Transfer,Fiona Gallagher,7,2282.23,821.54,15975.61,5750.78,972.64,64.13,543.29,7330.84,4551.94,29.29,2025,12,Dec,2025-12,2025Q4,Wednesday,9788.05,1843.8,543.29,436.78,15538.83,18.0,2796.99,295.36,302.83,69.82,3423.86,6364.19,6068.83,5835.82,22.0,1283.88,4551.94,29.29,40.96,39.06,37.56,62.99,45.89,6.09,2219.83,1047.26,650.28,High Margin (>=20%)
TXN-1486,2025-12-03,Office Supplies,Mesh Office Chair,Boston,East,Enterprise,Credit Card,Bob Jones,9,338.35,159.42,3045.15,1434.78,373.77,130.22,101.92,2040.69,377.2,12.73,2025,12,Dec,2025-12,2025Q4,Wednesday,1527.42,350.37,101.92,82.95,2962.2,18.0,533.2,74.33,32.28,19.06,956.28,571.14,496.81,483.59,22.0,106.39,377.2,12.73,19.28,16.77,16.33,51.56,67.01,12.27,329.13,226.74,41.91,Moderate Margin (5-20%)
TXN-1792,2025-12-05,Software,Enterprise ERP License,Houston,South,SMB,Wire Transfer,Evan Wright,4,2390.35,505.61,9561.4,2022.44,904.87,22.84,346.69,3296.84,3790.88,40.18,2025,12,Dec,2025-12,2025Q4,Friday,7412.96,949.56,346.69,126.0,9435.4,18.0,1698.37,230.79,147.37,49.26,2223.96,5189.0,4958.21,4860.1,22.0,1069.22,3790.88,40.18,55.0,52.55,51.51,78.57,34.48,9.46,2358.85,824.21,947.72,High Margin (>=20%)
TXN-2045,2025-12-05,Software,Data Analytics Suite,Los Angeles,West,Government,PayPal,Bob Jones,11,1506.2,308.75,16568.2,3396.25,1146.91,157.04,725.7,5425.9,6416.08,39.8,2025,12,Dec,2025-12,2025Q4,Friday,12722.72,1893.73,725.7,449.23,16118.97,18.0,2901.41,411.08,282.49,119.97,3923.38,8799.34,8388.26,8225.74,22.0,1809.66,6416.08,39.8,54.59,52.04,51.03,78.93,32.75,6.92,1465.36,493.26,583.28,High Margin (>=20%)
TXN-1568,2025-12-06,Services,Cybersecurity Audit,Houston,South,Government,Direct Invoice,Diana Prince,28,2052.17,788.76,57460.76,22085.28,7393.45,205.13,1723.82,31407.68,14103.22,25.03,2025,12,Dec,2025-12,2025Q4,Saturday,34253.83,5279.14,1723.82,1121.65,56339.11,18.0,10141.04,1184.88,629.18,242.82,14601.54,19652.29,18467.41,18081.05,22.0,3977.83,14103.22,25.03,34.88,32.78,32.09,60.8,54.66,12.87,2012.11,1121.7,503.69,High Margin (>=20%)
TXN-1771,2025-12-06,Hardware,Gigabit Switch 24-Port,Houston,South,Government,Wire Transfer,Fiona Gallagher,34,460.99,248.59,15673.66,8452.06,1599.44,338.86,470.21,10860.57,2388.18,15.4,2025,12,Dec,2025-12,2025Q4,Saturday,7057.28,1183.86,470.21,164.32,15509.34,18.0,2791.68,337.79,188.44,123.09,3592.37,3464.91,3127.12,3061.77,22.0,673.59,2388.18,15.4,22.34,20.16,19.74,45.5,69.29,10.2,456.16,319.43,70.24,Moderate Margin (5-20%)
TXN-2164,2025-12-06,Services,Cybersecurity Audit,Houston,South,Enterprise,Wire Transfer,Bob Jones,14,2051.97,799.53,28727.58,11193.42,2552.35,192.14,1304.55,15242.46,7113.87,25.26,2025,12,Dec,2025-12,2025Q4,Saturday,16967.65,3078.89,1304.55,566.51,28161.07,18.0,5068.99,551.17,358.69,190.49,7127.93,9839.72,9288.55,9120.35,22.0,2006.48,7113.87,25.26,34.94,32.98,32.39,60.25,53.06,8.88,2011.5,1088.75,508.13,High Margin (>=20%)
TXN-1587,2025-12-06,Electronics,Smart Display 10,Miami,East,Consumer,PayPal,Alice Smith,7,348.72,209.89,2441.04,1469.23,279.09,40.19,134.47,1922.98,178.18,7.47,2025,12,Dec,2025-12,2025Q4,Saturday,916.32,180.13,134.47,55.49,2385.55,18.0,429.4,37.88,27.54,11.41,633.88,282.44,244.56,228.43,22.0,50.25,178.18,7.47,11.84,10.25,9.58,38.41,78.78,11.43,340.79,274.71,25.45,Moderate Margin (5-20%)
TXN-1047,2025-12-09,Services,Cloud Migration Consulting,Miami,East,SMB,Credit Card,Evan Wright,5,3643.97,1185.34,18219.85,5926.7,1444.59,35.25,546.6,7953.14,6260.16,34.8,2025,12,Dec,2025-12,2025Q4,Tuesday,12063.13,1559.36,546.6,230.02,17989.83,18.0,3238.17,320.55,270.98,140.05,3585.8,8477.33,8156.78,8025.85,22.0,1765.69,6260.16,34.8,47.12,45.34,44.61,67.06,43.65,7.93,3597.97,1590.63,1252.03,High Margin (>=20%)
TXN-1229,2025-12-13,Services,Cybersecurity Audit,Miami,East,SMB,Wire Transfer,Alice Smith,5,2199.5,790.81,10997.5,3954.05,1421.6,48.8,329.92,5754.37,2636.74,24.53,2025,12,Dec,2025-12,2025Q4,Saturday,6792.9,1260.34,329.92,250.55,10746.95,18.0,1934.45,219.27,202.45,69.91,3060.66,3732.24,3512.97,3380.43,22.0,743.69,2636.74,24.53,34.73,32.69,31.45,63.21,52.32,12.93,2149.39,1150.87,527.35,High Margin (>=20%)
TXN-1975,2025-12-13,Software,Cloud Storage Annual,Chicago,Midwest,SMB,Credit Card,Diana Prince,6,404.42,81.92,2426.52,491.52,297.71,48.11,106.25,943.59,920.7,38.5,2025,12,Dec,2025-12,2025Q4,Saturday,1899.71,173.64,106.25,35.29,2391.23,18.0,430.42,56.17,42.71,5.26,625.71,1274.0,1217.83,1180.38,22.0,259.68,920.7,38.5,53.28,50.93,49.36,79.44,38.89,12.27,398.54,157.27,153.45,High Margin (>=20%)
TXN-1116,2025-12-14,Office Supplies,Standing Desk Converter,Austin,South,Enterprise,Credit Card,Diana Prince,21,296.5,143.18,6226.5,3006.78,743.55,194.35,201.74,4146.42,814.66,13.39,2025,12,Dec,2025-12,2025Q4,Sunday,3077.31,707.16,201.74,142.41,6084.09,18.0,1095.14,151.08,81.68,46.69,1846.8,1230.51,1079.43,1044.44,22.0,229.78,814.66,13.39,20.23,17.74,17.17,50.58,66.59,11.94,289.72,197.45,38.79,Moderate Margin (5-20%)
TXN-1425,2025-12-15,Software,Enterprise ERP License,Houston,South,SMB,Credit Card,Fiona Gallagher,1,2332.23,482.36,2332.23,482.36,195.53,5.9,114.27,798.06,983.93,42.77,2025,12,Dec,2025-12,2025Q4,Monday,1818.37,169.97,114.27,31.5,2300.73,18.0,414.13,42.49,39.02,10.26,485.67,1332.7,1290.21,1261.45,22.0,277.52,983.93,42.77,57.93,56.08,54.83,79.03,34.22,8.38,2300.73,798.06,983.93,High Margin (>=20%)
TXN-1248,2025-12-15,Electronics,Laptop Pro 15,Houston,South,Enterprise,Credit Card,Fiona Gallagher,6,1234.47,729.37,7406.82,4376.22,700.02,73.15,283.22,5432.61,525.68,7.29,2025,12,Dec,2025-12,2025Q4,Monday,2832.38,876.47,283.22,198.22,7208.6,18.0,1297.55,148.17,115.71,38.31,1932.86,899.52,751.35,673.95,22.0,148.27,525.68,7.29,12.48,10.42,9.35,39.29,73.35,9.45,1201.43,905.44,87.61,Moderate Margin (5-20%)
TXN-1697,2025-12-16,Office Supplies,Mesh Office Chair,Boston,East,Enterprise,Wire Transfer,Charlie Davis,20,307.69,156.68,6153.8,3133.6,716.45,247.09,191.66,4288.8,794.8,13.21,2025,12,Dec,2025-12,2025Q4,Tuesday,2882.85,519.57,191.66,137.35,6016.45,18.0,1082.96,152.43,70.37,33.7,1674.77,1208.08,1055.65,1018.98,22.0,224.18,794.8,13.21,20.08,17.55,16.94,47.92,69.69,11.64,300.82,214.44,39.74,Moderate Margin (5-20%)
TXN-2021,2025-12-16,Software,Cloud Storage Annual,Miami,East,Enterprise,Direct Invoice,Bob Jones,25,394.27,77.54,9856.75,1938.5,1178.97,156.76,295.7,3569.93,3649.74,37.94,2025,12,Dec,2025-12,2025Q4,Tuesday,7680.96,1033.69,295.7,237.29,9619.46,18.0,1731.5,223.19,183.06,69.57,2665.12,5015.84,4792.65,4679.16,22.0,1029.42,3649.74,37.94,52.14,49.82,48.64,79.85,36.22,11.96,384.78,142.8,145.99,High Margin (>=20%)
TXN-1593,2025-12-17,Office Supplies,Mesh Office Chair,Houston,South,Enterprise,PayPal,Alice Smith,15,335.13,159.63,5026.95,2394.45,354.25,110.33,260.42,3119.45,987.3,20.05,2025,12,Dec,2025-12,2025Q4,Wednesday,2530.73,397.6,260.42,101.77,4925.18,18.0,886.53,103.19,75.4,36.23,1122.6,1408.13,1304.94,1265.77,22.0,278.47,987.3,20.05,28.59,26.5,25.7,51.38,62.05,7.05,328.35,207.96,65.82,High Margin (>=20%)
TXN-1247,2025-12-18,Electronics,Smart Display 10,Chicago,Midwest,SMB,Credit Card,Charlie Davis,2,358.77,194.81,717.54,389.62,54.05,28.36,36.54,508.57,76.46,10.92,2025,12,Dec,2025-12,2025Q4,Thursday,310.8,65.59,36.54,17.12,700.42,18.0,126.08,17.63,14.14,3.54,184.54,126.26,108.63,98.03,22.0,21.57,76.46,10.92,18.03,15.51,14.0,44.37,70.88,7.53,350.21,254.28,38.23,Moderate Margin (5-20%)
TXN-2094,2025-12-18,Electronics,Wireless Noise-Canceling Headset,New York,East,SMB,Direct Invoice,Charlie Davis,7,236.47,118.43,1655.29,829.01,112.39,75.03,49.66,1066.09,263.53,16.25,2025,12,Dec,2025-12,2025Q4,Thursday,792.63,158.3,49.66,33.65,1621.64,18.0,291.9,39.44,25.17,5.22,395.38,397.25,357.81,337.86,22.0,74.33,263.53,16.25,24.5,22.06,20.83,48.88,64.41,6.79,231.66,152.3,37.65,Moderate Margin (5-20%)
TXN-1607,2025-12-18,Electronics,Laptop Pro 15,Phoenix,West,Enterprise,Wire Transfer,Fiona Gallagher,10,1227.38,776.24,12273.8,7762.4,1023.65,66.75,392.21,9245.01,1063.69,8.87,2025,12,Dec,2025-12,2025Q4,Thursday,4226.31,985.79,392.21,285.09,11988.71,18.0,2157.97,295.32,194.61,95.73,2468.4,1757.91,1462.59,1363.71,22.0,300.02,1063.69,8.87,14.66,12.2,11.37,35.25,75.32,8.34,1198.87,924.5,106.37,Moderate Margin (5-20%)
TXN-1908,2025-12-19,Hardware,NAS Storage Enclosure,Austin,South,Enterprise,Wire Transfer,Charlie Davis,8,810.67,465.85,6485.36,3726.8,541.09,67.69,293.63,4629.21,747.08,11.85,2025,12,Dec,2025-12,2025Q4,Friday,2576.17,564.82,293.63,182.39,6302.97,18.0,1134.53,101.74,66.41,17.0,1467.23,1108.94,1007.2,957.79,22.0,210.71,747.08,11.85,17.59,15.98,15.2,40.87,71.38,8.34,787.87,578.65,93.38,Moderate Margin (5-20%)
TXN-1424,2025-12-20,Electronics,Ultra-Wide Monitor 34,New York,East,Enterprise,PayPal,Bob Jones,6,637.34,380.66,3824.04,2283.96,355.82,41.96,130.37,2812.11,326.31,8.79,2025,12,Dec,2025-12,2025Q4,Saturday,1428.6,362.22,130.37,111.48,3712.56,18.0,668.26,65.85,69.83,15.79,890.37,538.23,472.38,418.34,22.0,92.03,326.31,8.79,14.5,12.72,11.27,38.48,73.54,9.3,618.76,468.68,54.38,Moderate Margin (5-20%)
TXN-2156,2025-12-24,Services,Cloud Migration Consulting,Los Angeles,West,Consumer,Direct Invoice,Charlie Davis,1,3351.27,1203.9,3351.27,1203.9,231.71,10.49,100.54,1546.64,1004.5,30.35,2025,12,Dec,2025-12,2025Q4,Wednesday,2105.78,360.72,100.54,41.59,3309.68,18.0,595.74,71.18,62.54,19.22,703.46,1402.32,1331.14,1287.82,22.0,283.32,1004.5,30.35,42.37,40.22,38.91,63.62,46.15,6.91,3309.68,1546.64,1004.5,High Margin (>=20%)
TXN-1109,2025-12-26,Services,Annual IT Maintenance Plan,Boston,East,Consumer,PayPal,Evan Wright,1,1659.35,574.35,1659.35,574.35,151.66,9.8,76.06,811.87,495.28,30.36,2025,12,Dec,2025-12,2025Q4,Friday,1057.14,135.14,76.06,27.86,1631.49,18.0,293.67,38.94,21.27,10.7,372.66,684.48,645.54,634.97,22.0,139.69,495.28,30.36,41.95,39.57,38.92,64.8,48.93,9.14,1631.49,811.87,495.28,High Margin (>=20%)
TXN-1055,2025-12-26,Software,Security Firewall Pro,Phoenix,West,SMB,Wire Transfer,Evan Wright,2,786.99,214.55,1573.98,429.1,184.26,27.9,74.8,716.06,486.31,31.65,2025,12,Dec,2025-12,2025Q4,Friday,1107.56,157.23,74.8,37.32,1536.66,18.0,276.6,32.75,16.22,9.08,444.19,663.37,630.62,623.48,22.0,137.17,486.31,31.65,43.17,41.04,40.57,72.08,45.49,11.71,768.33,358.03,243.16,High Margin (>=20%)
TXN-1340,2025-12-26,Office Supplies,Mesh Office Chair,New York,East,SMB,Direct Invoice,Charlie Davis,5,345.11,152.41,1725.55,762.05,186.85,57.98,78.64,1085.52,340.76,20.16,2025,12,Dec,2025-12,2025Q4,Friday,928.12,129.23,78.64,35.38,1690.17,18.0,304.23,27.19,24.47,13.11,452.7,475.42,448.23,436.87,22.0,96.11,340.76,20.16,28.13,26.52,25.85,54.91,62.91,10.83,338.03,217.1,68.15,High Margin (>=20%)
TXN-1245,2025-12-28,Software,Security Firewall Pro,Los Angeles,West,Consumer,Direct Invoice,Charlie Davis,6,840.3,209.64,5041.8,1257.84,496.47,69.75,151.25,1975.31,1921.95,39.19,2025,12,Dec,2025-12,2025Q4,Sunday,3646.0,356.82,151.25,137.96,4903.84,18.0,882.69,78.06,58.55,28.94,1074.29,2571.71,2493.65,2464.04,22.0,542.09,1921.95,39.19,52.44,50.85,50.25,74.35,39.18,9.85,817.31,329.22,320.32,High Margin (>=20%)
TXN-2125,2025-12-28,Hardware,NAS Storage Enclosure,Chicago,Midwest,Consumer,Credit Card,Fiona Gallagher,7,784.21,472.25,5489.47,3305.75,618.31,85.24,204.92,4214.22,332.57,6.22,2025,12,Dec,2025-12,2025Q4,Sunday,2038.38,564.11,204.92,145.34,5344.13,18.0,961.94,91.54,66.95,19.06,1472.58,565.8,474.26,426.37,22.0,93.8,332.57,6.22,10.59,8.87,7.98,38.14,76.77,11.26,763.45,602.03,47.51,Moderate Margin (5-20%)
TXN-1455,2025-12-30,Electronics,Ultra-Wide Monitor 34,Los Angeles,West,SMB,Wire Transfer,Fiona Gallagher,7,599.73,373.88,4198.11,2617.16,519.11,40.42,139.2,3315.89,315.0,7.59,2025,12,Dec,2025-12,2025Q4,Tuesday,1531.61,317.21,139.2,49.34,4148.77,18.0,746.78,67.25,74.71,30.13,1015.94,515.67,448.42,403.84,22.0,88.84,315.0,7.59,12.43,10.81,9.73,36.92,78.99,12.37,592.68,473.7,45.0,Moderate Margin (5-20%)
TXN-1787,2025-12-31,Electronics,Smart Display 10,Chicago,Midwest,Consumer,Wire Transfer,Evan Wright,7,341.5,204.2,2390.5,1429.4,213.02,93.33,103.48,1839.23,136.62,5.86,2025,12,Dec,2025-12,2025Q4,Wednesday,902.39,237.06,103.48,58.71,2331.79,18.0,419.72,44.39,46.85,10.9,646.89,255.5,211.11,175.16,22.0,38.54,136.62,5.86,10.96,9.05,7.51,38.7,76.94,8.91,333.11,262.75,19.52,Moderate Margin (5-20%)
TXN-1217,2025-12-31,Software,Security Firewall Pro,Miami,East,SMB,PayPal,Diana Prince,7,912.02,213.41,6384.14,1493.87,438.85,94.78,234.51,2262.01,2582.85,40.9,2025,12,Dec,2025-12,2025Q4,Wednesday,4821.41,550.76,234.51,68.86,6315.28,18.0,1136.75,118.76,86.77,14.36,1318.9,3502.51,3383.75,3311.34,22.0,728.49,2582.85,40.9,55.46,53.58,52.43,76.35,35.43,6.87,902.18,323.14,368.98,High Margin (>=20%)
TXN-2168,2025-12-31,Software,Enterprise ERP License,Seattle,West,Enterprise,Wire Transfer,Bob Jones,19,2574.36,503.01,48912.84,9557.19,3732.55,266.54,1467.39,15023.67,20837.89,43.52,2025,12,Dec,2025-12,2025Q4,Wednesday,38320.03,4664.98,1467.39,1035.62,47877.22,18.0,8617.9,1060.05,536.75,123.48,10131.46,28188.57,27128.52,26715.25,22.0,5877.36,20837.89,43.52,58.88,56.66,55.8,80.04,30.72,7.63,2519.85,790.72,1096.73,High Margin (>=20%)
TXN-1625,2025-12-31,Software,Data Analytics Suite,Los Angeles,West,SMB,Direct Invoice,Fiona Gallagher,2,1430.53,300.04,2861.06,600.08,225.14,18.19,146.22,989.63,1123.82,40.2,2025,12,Dec,2025-12,2025Q4,Wednesday,2195.52,288.72,146.22,65.46,2795.6,18.0,503.21,44.53,45.29,13.36,678.27,1517.25,1472.72,1440.79,22.0,316.97,1123.82,40.2,54.27,52.68,51.54,78.53,34.59,7.87,1397.8,494.82,561.91,High Margin (>=20%)
TXN-1734,2025-12-31,Hardware,Gigabit Switch 24-Port,Chicago,Midwest,Consumer,Direct Invoice,Charlie Davis,1,424.79,261.87,424.79,261.87,34.11,7.28,19.76,323.02,30.24,7.28,2025,12,Dec,2025-12,2025Q4,Wednesday,153.54,40.84,19.76,9.38,415.41,18.0,74.77,8.68,6.98,2.88,101.99,51.55,42.87,38.77,22.0,8.53,30.24,7.28,12.41,10.32,9.33,36.96,76.04,8.03,415.41,323.02,30.24,Moderate Margin (5-20%)
TXN-1573,2026-01-01,Office Supplies,Ergonomic Executive Desk,Miami,East,Government,PayPal,Fiona Gallagher,37,850.25,447.19,31459.25,16546.03,2742.47,451.04,943.78,20683.32,4715.15,15.42,2026,1,Jan,2026-01,2026Q1,Thursday,14037.34,2825.89,943.78,875.88,30583.37,18.0,5505.01,719.22,454.3,144.42,6963.18,7074.16,6354.94,6045.06,22.0,1329.91,4715.15,15.42,23.13,20.78,19.77,45.9,65.75,8.72,826.58,559.01,127.44,Moderate Margin (5-20%)
TXN-1686,2026-01-01,Hardware,Gigabit Switch 24-Port,Boston,East,Enterprise,PayPal,Alice Smith,11,457.18,267.19,5028.98,2939.09,603.14,91.17,215.51,3848.91,344.23,6.98,2026,1,Jan,2026-01,2026Q1,Thursday,1993.18,492.03,215.51,96.71,4932.27,18.0,887.81,109.64,80.22,39.85,1401.85,591.33,481.69,441.32,22.0,97.09,344.23,6.98,11.99,9.77,8.95,40.41,76.53,11.99,448.39,349.9,31.29,Moderate Margin (5-20%)
TXN-1541,2026-01-01,Software,Cloud Storage Annual,Houston,South,SMB,PayPal,Diana Prince,5,374.71,78.14,1873.55,390.7,190.38,53.29,65.01,699.38,669.66,36.72,2026,1,Jan,2026-01,2026Q1,Thursday,1433.11,220.52,65.01,49.74,1823.81,18.0,328.29,33.07,25.16,12.86,529.2,903.91,870.84,858.54,22.0,188.88,669.66,36.72,49.56,47.75,47.07,78.58,37.33,10.16,364.76,139.88,133.93,High Margin (>=20%)
TXN-1305,2026-01-03,Hardware,NAS Storage Enclosure,Houston,South,Government,Credit Card,Alice Smith,19,834.66,460.08,15858.54,8741.52,1440.71,108.5,475.76,10766.49,1978.31,12.7,2026,1,Jan,2026-01,2026Q1,Saturday,6837.85,1685.84,475.76,279.17,15579.37,18.0,2804.29,360.01,292.47,61.74,3710.81,3127.04,2767.03,2536.3,22.0,557.99,1978.31,12.7,20.07,17.76,16.28,43.89,67.89,9.08,819.97,566.66,104.12,Moderate Margin (5-20%)
TXN-1049,2026-01-03,Office Supplies,Ergonomic Executive Desk,New York,East,Enterprise,PayPal,Evan Wright,25,868.95,463.73,21723.75,11593.25,2873.01,279.32,1053.45,15799.03,2067.46,9.8,2026,1,Jan,2026-01,2026Q1,Saturday,9513.18,2114.49,1053.45,617.32,21106.43,18.0,3799.16,338.38,346.91,142.97,6320.27,3192.91,2854.53,2650.59,22.0,583.13,2067.46,9.8,15.13,13.52,12.56,45.07,72.73,13.23,844.26,631.96,82.7,Moderate Margin (5-20%)
TXN-1435,2026-01-03,Services,Cybersecurity Audit,Los Angeles,West,SMB,Direct Invoice,Charlie Davis,6,2096.86,828.11,12581.16,4968.66,839.68,51.37,505.88,6365.59,3589.48,29.37,2026,1,Jan,2026-01,2026Q1,Saturday,7253.39,933.59,505.88,359.11,12222.05,18.0,2199.97,238.77,145.46,63.26,2330.52,4922.87,4684.1,4601.9,22.0,1012.42,3589.48,29.37,40.28,38.32,37.65,59.35,50.6,6.67,2037.01,1060.93,598.25,High Margin (>=20%)
TXN-1023,2026-01-04,Software,Data Analytics Suite,Los Angeles,West,Enterprise,Wire Transfer,Fiona Gallagher,27,1413.62,300.55,38167.74,8114.85,4969.05,335.01,1533.11,14952.02,14126.83,37.72,2026,1,Jan,2026-01,2026Q1,Sunday,29341.19,3229.27,1533.11,711.7,37456.04,18.0,6742.09,861.15,464.96,162.68,10066.44,19274.75,18413.6,18111.32,22.0,3984.49,14126.83,37.72,51.46,49.16,48.35,78.34,39.17,13.02,1387.26,553.78,523.22,High Margin (>=20%)
TXN-1235,2026-01-05,Services,Annual IT Maintenance Plan,New York,East,SMB,PayPal,Diana Prince,1,1763.06,570.08,1763.06,570.08,148.07,11.46,111.68,841.29,545.31,31.33,2026,1,Jan,2026-01,2026Q1,Monday,1170.43,140.63,111.68,22.55,1740.51,18.0,313.29,39.02,25.73,5.28,411.84,758.59,719.57,699.12,22.0,153.81,545.31,31.33,43.58,41.34,40.17,67.25,47.72,8.4,1740.51,841.29,545.31,High Margin (>=20%)
